name,size,year,absoluteLength,breitengrad,laengengrad
Fieschergletscher,36,2039,410,46499420,8143392
Fieschergletscher,36,2040,372,46499420,8143392
Fieschergletscher,36,2041,335,46499420,8143392
Fieschergletscher,36,2042,298,46499420,8143392
Fieschergletscher,36,2043,261,46499420,8143392
Fieschergletscher,36,2044,223,46499420,8143392
Fieschergletscher,36,2045,186,46499420,8143392
Fieschergletscher,36,2046,149,46499420,8143392
Fieschergletscher,36,2047,112,46499420,8143392
Fieschergletscher,36,2048,74,46499420,8143392
Fieschergletscher,36,2049,37,46499420,8143392
Fieschergletscher,36,2050,0,46499420,8143392
Fieschergletscher,36,2051,0,46499420,8143392
Fieschergletscher,36,2052,0,46499420,8143392
Fieschergletscher,36,2053,0,46499420,8143392
Fieschergletscher,36,2054,0,46499420,8143392
Fieschergletscher,36,2055,0,46499420,8143392
Fieschergletscher,36,2056,0,46499420,8143392
Fieschergletscher,36,2057,0,46499420,8143392
Fieschergletscher,36,2058,0,46499420,8143392
Fieschergletscher,36,2059,0,46499420,8143392
Fieschergletscher,36,2060,0,46499420,8143392
Fieschergletscher,36,2061,0,46499420,8143392
Fieschergletscher,36,2062,0,46499420,8143392
Fieschergletscher,36,2063,0,46499420,8143392
Fieschergletscher,36,2064,0,46499420,8143392
Fieschergletscher,36,2065,0,46499420,8143392
Fieschergletscher,36,2066,0,46499420,8143392
Fieschergletscher,36,2067,0,46499420,8143392
Fieschergletscher,36,2068,0,46499420,8143392
Fieschergletscher,36,2069,0,46499420,8143392
Fieschergletscher,36,2070,0,46499420,8143392
Fieschergletscher,36,2071,0,46499420,8143392
Fieschergletscher,36,2072,0,46499420,8143392
Fieschergletscher,36,2073,0,46499420,8143392
Fieschergletscher,36,2074,0,46499420,8143392
Fieschergletscher,36,2075,0,46499420,8143392
Fieschergletscher,36,2076,0,46499420,8143392
Fieschergletscher,36,2077,0,46499420,8143392
Fieschergletscher,36,2078,0,46499420,8143392
Fieschergletscher,36,2079,0,46499420,8143392
Fieschergletscher,36,2080,0,46499420,8143392
Fieschergletscher,36,2081,0,46499420,8143392
Fieschergletscher,36,2082,0,46499420,8143392
Fieschergletscher,36,2083,0,46499420,8143392
Fieschergletscher,36,2084,0,46499420,8143392
Fieschergletscher,36,2085,0,46499420,8143392
Fieschergletscher,36,2086,0,46499420,8143392
Fieschergletscher,36,2087,0,46499420,8143392
Fieschergletscher,36,2088,0,46499420,8143392
Fieschergletscher,36,2089,0,46499420,8143392
Fieschergletscher,36,2090,0,46499420,8143392
Findelgletscher,4,1900,10531,46008103,7839805
Findelgletscher,4,1901,10516,46008103,7839805
Findelgletscher,4,1902,10500,46008103,7839805
Findelgletscher,4,1903,10488,46008103,7839805
Findelgletscher,4,1904,10488,46008103,7839805
Findelgletscher,4,1905,10488,46008103,7839805
Findelgletscher,4,1906,10488,46008103,7839805
Findelgletscher,4,1907,10488,46008103,7839805
Findelgletscher,4,1908,10488,46008103,7839805
Findelgletscher,4,1909,10488,46008103,7839805
Findelgletscher,4,1910,10488,46008103,7839805
Findelgletscher,4,1911,10488,46008103,7839805
Findelgletscher,4,1912,10488,46008103,7839805
Findelgletscher,4,1913,10488,46008103,7839805
Findelgletscher,4,1914,10488,46008103,7839805
Findelgletscher,4,1915,10488,46008103,7839805
Findelgletscher,4,1916,10488,46008103,7839805
Findelgletscher,4,1917,10488,46008103,7839805
Findelgletscher,4,1918,10488,46008103,7839805
Findelgletscher,4,1919,10505,46008103,7839805
Findelgletscher,4,1920,10540,46008103,7839805
Findelgletscher,4,1921,10540,46008103,7839805
Findelgletscher,4,1922,10540,46008103,7839805
Findelgletscher,4,1923,10540,46008103,7839805
Findelgletscher,4,1924,10540,46008103,7839805
Findelgletscher,4,1925,10540,46008103,7839805
Findelgletscher,4,1926,10495,46008103,7839805
Findelgletscher,4,1927,10484,46008103,7839805
Findelgletscher,4,1928,10466,46008103,7839805
Findelgletscher,4,1929,10442,46008103,7839805
Findelgletscher,4,1930,10418,46008103,7839805
Findelgletscher,4,1931,10392,46008103,7839805
Findelgletscher,4,1932,10395,46008103,7839805
Findelgletscher,4,1933,10395,46008103,7839805
Findelgletscher,4,1934,10351,46008103,7839805
Findelgletscher,4,1935,10351,46008103,7839805
Findelgletscher,4,1936,10311,46008103,7839805
Findelgletscher,4,1937,10311,46008103,7839805
Findelgletscher,4,1938,10261,46008103,7839805
Findelgletscher,4,1939,10261,46008103,7839805
Findelgletscher,4,1940,10261,46008103,7839805
Findelgletscher,4,1941,10261,46008103,7839805
Findelgletscher,4,1942,10261,46008103,7839805
Findelgletscher,4,1943,10208,46008103,7839805
Findelgletscher,4,1944,10208,46008103,7839805
Findelgletscher,4,1945,10208,46008103,7839805
Findelgletscher,4,1946,10208,46008103,7839805
Findelgletscher,4,1947,10030,46008103,7839805
Findelgletscher,4,1948,10006,46008103,7839805
Findelgletscher,4,1949,9977,46008103,7839805
Findelgletscher,4,1950,9956,46008103,7839805
Findelgletscher,4,1951,9939,46008103,7839805
Findelgletscher,4,1952,9920,46008103,7839805
Findelgletscher,4,1953,9894,46008103,7839805
Findelgletscher,4,1954,9879,46008103,7839805
Findelgletscher,4,1955,9869,46008103,7839805
Findelgletscher,4,1956,9869,46008103,7839805
Findelgletscher,4,1957,9845,46008103,7839805
Findelgletscher,4,1958,9367,46008103,7839805
Findelgletscher,4,1959,9326,46008103,7839805
Findelgletscher,4,1960,9307,46008103,7839805
Findelgletscher,4,1961,9287,46008103,7839805
Findelgletscher,4,1962,9255,46008103,7839805
Findelgletscher,4,1963,9240,46008103,7839805
Findelgletscher,4,1964,9210,46008103,7839805
Findelgletscher,4,1965,9189,46008103,7839805
Findelgletscher,4,1966,9162,46008103,7839805
Findelgletscher,4,1967,9151,46008103,7839805
Findelgletscher,4,1968,9139,46008103,7839805
Findelgletscher,4,1969,9142,46008103,7839805
Findelgletscher,4,1970,9138,46008103,7839805
Findelgletscher,4,1971,9136,46008103,7839805
Findelgletscher,4,1972,9138,46008103,7839805
Findelgletscher,4,1973,9121,46008103,7839805
Findelgletscher,4,1974,9121,46008103,7839805
Findelgletscher,4,1975,9086,46008103,7839805
Findelgletscher,4,1976,9080,46008103,7839805
Findelgletscher,4,1977,9058,46008103,7839805
Findelgletscher,4,1978,9055,46008103,7839805
Findelgletscher,4,1979,9055,46008103,7839805
Findelgletscher,4,1980,9139,46008103,7839805
Findelgletscher,4,1981,9191,46008103,7839805
Findelgletscher,4,1982,9239,46008103,7839805
Findelgletscher,4,1983,9257,46008103,7839805
Findelgletscher,4,1984,9273,46008103,7839805
Findelgletscher,4,1985,9301,46008103,7839805
Findelgletscher,4,1986,9281,46008103,7839805
Findelgletscher,4,1987,9268,46008103,7839805
Findelgletscher,4,1988,9266,46008103,7839805
Findelgletscher,4,1989,9221,46008103,7839805
Findelgletscher,4,1990,9163,46008103,7839805
Findelgletscher,4,1991,9102,46008103,7839805
Findelgletscher,4,1992,9080,46008103,7839805
Findelgletscher,4,1993,9080,46008103,7839805
Findelgletscher,4,1994,9048,46008103,7839805
Findelgletscher,4,1995,9013,46008103,7839805
Findelgletscher,4,1996,8941,46008103,7839805
Findelgletscher,4,1997,8941,46008103,7839805
Findelgletscher,4,1998,8941,46008103,7839805
Findelgletscher,4,1999,8827,46008103,7839805
Findelgletscher,4,2000,8768,46008103,7839805
Findelgletscher,4,2001,8768,46008103,7839805
Findelgletscher,4,2002,8650,46008103,7839805
Findelgletscher,4,2003,8650,46008103,7839805
Findelgletscher,4,2004,8650,46008103,7839805
Findelgletscher,4,2005,8650,46008103,7839805
Findelgletscher,4,2006,8650,46008103,7839805
Findelgletscher,4,2007,8300,46008103,7839805
Findelgletscher,4,2008,8300,46008103,7839805
Findelgletscher,4,2009,8300,46008103,7839805
Findelgletscher,4,2010,8000,46008103,7839805
Findelgletscher,4,2011,7500,46008103,7839805
Findelgletscher,4,2012,7132,46008103,7839805
Findelgletscher,4,2013,7132,46008103,7839805
Findelgletscher,4,2014,7099,46008103,7839805
Findelgletscher,4,2015,7037,46008103,7839805
Findelgletscher,4,2016,7006,46008103,7839805
Findelgletscher,4,2017,6969,46008103,7839805
Findelgletscher,4,2018,6874,46008103,7839805
Findelgletscher,4,2019,6778,46008103,7839805
Findelgletscher,4,2020,6683,46008103,7839805
Findelgletscher,4,2021,6587,46008103,7839805
Findelgletscher,4,2022,6492,46008103,7839805
Findelgletscher,4,2023,6396,46008103,7839805
Findelgletscher,4,2024,6301,46008103,7839805
Findelgletscher,4,2025,6205,46008103,7839805
Findelgletscher,4,2026,6110,46008103,7839805
Findelgletscher,4,2027,6014,46008103,7839805
Findelgletscher,4,2028,5919,46008103,7839805
Findelgletscher,4,2029,5823,46008103,7839805
Findelgletscher,4,2030,5728,46008103,7839805
Findelgletscher,4,2031,5632,46008103,7839805
Findelgletscher,4,2032,5537,46008103,7839805
Findelgletscher,4,2033,5442,46008103,7839805
Findelgletscher,4,2034,5346,46008103,7839805
Findelgletscher,4,2035,5251,46008103,7839805
Findelgletscher,4,2036,5155,46008103,7839805
Findelgletscher,4,2037,5060,46008103,7839805
Findelgletscher,4,2038,4964,46008103,7839805
Findelgletscher,4,2039,4869,46008103,7839805
Findelgletscher,4,2040,4773,46008103,7839805
Findelgletscher,4,2041,4678,46008103,7839805
Findelgletscher,4,2042,4582,46008103,7839805
Findelgletscher,4,2043,4487,46008103,7839805
Findelgletscher,4,2044,4391,46008103,7839805
Findelgletscher,4,2045,4296,46008103,7839805
Findelgletscher,4,2046,4200,46008103,7839805
Findelgletscher,4,2047,4105,46008103,7839805
Findelgletscher,4,2048,4010,46008103,7839805
Findelgletscher,4,2049,3914,46008103,7839805
Findelgletscher,4,2050,3819,46008103,7839805
Findelgletscher,4,2051,3723,46008103,7839805
Findelgletscher,4,2052,3628,46008103,7839805
Findelgletscher,4,2053,3532,46008103,7839805
Findelgletscher,4,2054,3437,46008103,7839805
Findelgletscher,4,2055,3341,46008103,7839805
Findelgletscher,4,2056,3246,46008103,7839805
Findelgletscher,4,2057,3150,46008103,7839805
Findelgletscher,4,2058,3055,46008103,7839805
Findelgletscher,4,2059,2959,46008103,7839805
Findelgletscher,4,2060,2864,46008103,7839805
Findelgletscher,4,2061,2769,46008103,7839805
Findelgletscher,4,2062,2673,46008103,7839805
Findelgletscher,4,2063,2578,46008103,7839805
Findelgletscher,4,2064,2482,46008103,7839805
Findelgletscher,4,2065,2387,46008103,7839805
Findelgletscher,4,2066,2291,46008103,7839805
Findelgletscher,4,2067,2196,46008103,7839805
Findelgletscher,4,2068,2100,46008103,7839805
Findelgletscher,4,2069,2005,46008103,7839805
Findelgletscher,4,2070,1909,46008103,7839805
Findelgletscher,4,2071,1814,46008103,7839805
Findelgletscher,4,2072,1718,46008103,7839805
Findelgletscher,4,2073,1623,46008103,7839805
Findelgletscher,4,2074,1527,46008103,7839805
Findelgletscher,4,2075,1432,46008103,7839805
Findelgletscher,4,2076,1337,46008103,7839805
Findelgletscher,4,2077,1241,46008103,7839805
Findelgletscher,4,2078,1146,46008103,7839805
Findelgletscher,4,2079,1050,46008103,7839805
Findelgletscher,4,2080,955,46008103,7839805
Findelgletscher,4,2081,859,46008103,7839805
Findelgletscher,4,2082,764,46008103,7839805
Findelgletscher,4,2083,668,46008103,7839805
Findelgletscher,4,2084,573,46008103,7839805
Findelgletscher,4,2085,477,46008103,7839805
Findelgletscher,4,2086,382,46008103,7839805
Findelgletscher,4,2087,286,46008103,7839805
Findelgletscher,4,2088,191,46008103,7839805
Findelgletscher,4,2089,95,46008103,7839805
Findelgletscher,4,2090,0,46008103,7839805
Firnalpeligletscher,42,1900,1420,46772018,8452115
Firnalpeligletscher,42,1901,1420,46772018,8452115
Firnalpeligletscher,42,1902,1420,46772018,8452115
Firnalpeligletscher,42,1903,1420,46772018,8452115
Firnalpeligletscher,42,1904,1418,46772018,8452115
Firnalpeligletscher,42,1905,1401,46772018,8452115
Firnalpeligletscher,42,1906,1406,46772018,8452115
Firnalpeligletscher,42,1907,1401,46772018,8452115
Firnalpeligletscher,42,1908,1397,46772018,8452115
Firnalpeligletscher,42,1909,1397,46772018,8452115
Firnalpeligletscher,42,1910,1408,46772018,8452115
Firnalpeligletscher,42,1911,1420,46772018,8452115
Firnalpeligletscher,42,1912,1420,46772018,8452115
Firnalpeligletscher,42,1913,1420,46772018,8452115
Firnalpeligletscher,42,1914,1420,46772018,8452115
Firnalpeligletscher,42,1915,1420,46772018,8452115
Firnalpeligletscher,42,1916,1420,46772018,8452115
Firnalpeligletscher,42,1917,1419,46772018,8452115
Firnalpeligletscher,42,1918,1419,46772018,8452115
Firnalpeligletscher,42,1919,1419,46772018,8452115
Firnalpeligletscher,42,1920,1419,46772018,8452115
Firnalpeligletscher,42,1921,1404,46772018,8452115
Firnalpeligletscher,42,1922,1406,46772018,8452115
Firnalpeligletscher,42,1923,1409,46772018,8452115
Firnalpeligletscher,42,1924,1408,46772018,8452115
Firnalpeligletscher,42,1925,1394,46772018,8452115
Firnalpeligletscher,42,1926,1406,46772018,8452115
Firnalpeligletscher,42,1927,1398,46772018,8452115
Firnalpeligletscher,42,1928,1386,46772018,8452115
Firnalpeligletscher,42,1929,1362,46772018,8452115
Firnalpeligletscher,42,1930,1362,46772018,8452115
Firnalpeligletscher,42,1931,1362,46772018,8452115
Firnalpeligletscher,42,1932,1360,46772018,8452115
Firnalpeligletscher,42,1933,1357,46772018,8452115
Firnalpeligletscher,42,1934,1355,46772018,8452115
Firnalpeligletscher,42,1935,1351,46772018,8452115
Firnalpeligletscher,42,1936,1351,46772018,8452115
Firnalpeligletscher,42,1937,1351,46772018,8452115
Firnalpeligletscher,42,1938,1351,46772018,8452115
Firnalpeligletscher,42,1939,1351,46772018,8452115
Firnalpeligletscher,42,1940,1351,46772018,8452115
Firnalpeligletscher,42,1941,1353,46772018,8452115
Firnalpeligletscher,42,1942,1353,46772018,8452115
Firnalpeligletscher,42,1943,1353,46772018,8452115
Firnalpeligletscher,42,1944,1353,46772018,8452115
Firnalpeligletscher,42,1945,1353,46772018,8452115
Firnalpeligletscher,42,1946,1353,46772018,8452115
Firnalpeligletscher,42,1947,1339,46772018,8452115
Firnalpeligletscher,42,1948,1346,46772018,8452115
Firnalpeligletscher,42,1949,1346,46772018,8452115
Firnalpeligletscher,42,1950,1330,46772018,8452115
Firnalpeligletscher,42,1951,1330,46772018,8452115
Firnalpeligletscher,42,1952,1330,46772018,8452115
Firnalpeligletscher,42,1953,1328,46772018,8452115
Firnalpeligletscher,42,1954,1328,46772018,8452115
Firnalpeligletscher,42,1955,1328,46772018,8452115
Firnalpeligletscher,42,1956,1350,46772018,8452115
Firnalpeligletscher,42,1957,1362,46772018,8452115
Firnalpeligletscher,42,1958,1331,46772018,8452115
Firnalpeligletscher,42,1959,1331,46772018,8452115
Firnalpeligletscher,42,1960,1323,46772018,8452115
Firnalpeligletscher,42,1961,1323,46772018,8452115
Firnalpeligletscher,42,1962,1317,46772018,8452115
Firnalpeligletscher,42,1963,1317,46772018,8452115
Firnalpeligletscher,42,1964,1312,46772018,8452115
Firnalpeligletscher,42,1965,1360,46772018,8452115
Firnalpeligletscher,42,1966,1360,46772018,8452115
Firnalpeligletscher,42,1967,1363,46772018,8452115
Firnalpeligletscher,42,1968,1366,46772018,8452115
Firnalpeligletscher,42,1969,1353,46772018,8452115
Firnalpeligletscher,42,1970,1353,46772018,8452115
Firnalpeligletscher,42,1971,1341,46772018,8452115
Firnalpeligletscher,42,1972,1339,46772018,8452115
Firnalpeligletscher,42,1973,1339,46772018,8452115
Firnalpeligletscher,42,1974,1339,46772018,8452115
Firnalpeligletscher,42,1975,1389,46772018,8452115
Firnalpeligletscher,42,1976,1350,46772018,8452115
Firnalpeligletscher,42,1977,1372,46772018,8452115
Firnalpeligletscher,42,1978,1398,46772018,8452115
Firnalpeligletscher,42,1979,1384,46772018,8452115
Firnalpeligletscher,42,1980,1402,46772018,8452115
Firnalpeligletscher,42,1981,1393,46772018,8452115
Firnalpeligletscher,42,1982,1394,46772018,8452115
Firnalpeligletscher,42,1983,1394,46772018,8452115
Firnalpeligletscher,42,1984,1394,46772018,8452115
Firnalpeligletscher,42,1985,1398,46772018,8452115
Firnalpeligletscher,42,1986,1393,46772018,8452115
Firnalpeligletscher,42,1987,1393,46772018,8452115
Firnalpeligletscher,42,1988,1383,46772018,8452115
Firnalpeligletscher,42,1989,1383,46772018,8452115
Firnalpeligletscher,42,1990,1378,46772018,8452115
Firnalpeligletscher,42,1991,1378,46772018,8452115
Firnalpeligletscher,42,1992,1363,46772018,8452115
Firnalpeligletscher,42,1993,1363,46772018,8452115
Firnalpeligletscher,42,1994,1355,46772018,8452115
Firnalpeligletscher,42,1995,1350,46772018,8452115
Firnalpeligletscher,42,1996,1350,46772018,8452115
Firnalpeligletscher,42,1997,1333,46772018,8452115
Firnalpeligletscher,42,1998,1333,46772018,8452115
Firnalpeligletscher,42,1999,1329,46772018,8452115
Firnalpeligletscher,42,2000,1326,46772018,8452115
Firnalpeligletscher,42,2001,1326,46772018,8452115
Firnalpeligletscher,42,2002,1327,46772018,8452115
Firnalpeligletscher,42,2003,1313,46772018,8452115
Firnalpeligletscher,42,2004,1277,46772018,8452115
Firnalpeligletscher,42,2005,1264,46772018,8452115
Firnalpeligletscher,42,2006,1231,46772018,8452115
Firnalpeligletscher,42,2007,1212,46772018,8452115
Firnalpeligletscher,42,2008,1212,46772018,8452115
Firnalpeligletscher,42,2009,1205,46772018,8452115
Firnalpeligletscher,42,2010,1182,46772018,8452115
Firnalpeligletscher,42,2011,1170,46772018,8452115
Firnalpeligletscher,42,2012,1163,46772018,8452115
Firnalpeligletscher,42,2013,1163,46772018,8452115
Firnalpeligletscher,42,2014,1163,46772018,8452115
Firnalpeligletscher,42,2015,1163,46772018,8452115
Firnalpeligletscher,42,2016,1188,46772018,8452115
Firnalpeligletscher,42,2017,1188,46772018,8452115
Firnalpeligletscher,42,2018,1097,46772018,8452115
Firnalpeligletscher,42,2019,1005,46772018,8452115
Firnalpeligletscher,42,2020,914,46772018,8452115
Firnalpeligletscher,42,2021,822,46772018,8452115
Firnalpeligletscher,42,2022,731,46772018,8452115
Firnalpeligletscher,42,2023,640,46772018,8452115
Firnalpeligletscher,42,2024,548,46772018,8452115
Firnalpeligletscher,42,2025,457,46772018,8452115
Firnalpeligletscher,42,2026,366,46772018,8452115
Firnalpeligletscher,42,2027,274,46772018,8452115
Firnalpeligletscher,42,2028,183,46772018,8452115
Firnalpeligletscher,42,2029,91,46772018,8452115
Firnalpeligletscher,42,2030,0,46772018,8452115
Firnalpeligletscher,42,2031,0,46772018,8452115
Firnalpeligletscher,42,2032,0,46772018,8452115
Firnalpeligletscher,42,2033,0,46772018,8452115
Firnalpeligletscher,42,2034,0,46772018,8452115
Firnalpeligletscher,42,2035,0,46772018,8452115
Firnalpeligletscher,42,2036,0,46772018,8452115
Firnalpeligletscher,42,2037,0,46772018,8452115
Firnalpeligletscher,42,2038,0,46772018,8452115
Firnalpeligletscher,42,2039,0,46772018,8452115
Firnalpeligletscher,42,2040,0,46772018,8452115
Firnalpeligletscher,42,2041,0,46772018,8452115
Firnalpeligletscher,42,2042,0,46772018,8452115
Firnalpeligletscher,42,2043,0,46772018,8452115
Firnalpeligletscher,42,2044,0,46772018,8452115
Firnalpeligletscher,42,2045,0,46772018,8452115
Firnalpeligletscher,42,2046,0,46772018,8452115
Firnalpeligletscher,42,2047,0,46772018,8452115
Firnalpeligletscher,42,2048,0,46772018,8452115
Firnalpeligletscher,42,2049,0,46772018,8452115
Firnalpeligletscher,42,2050,0,46772018,8452115
Firnalpeligletscher,42,2051,0,46772018,8452115
Firnalpeligletscher,42,2052,0,46772018,8452115
Firnalpeligletscher,42,2053,0,46772018,8452115
Firnalpeligletscher,42,2054,0,46772018,8452115
Firnalpeligletscher,42,2055,0,46772018,8452115
Firnalpeligletscher,42,2056,0,46772018,8452115
Firnalpeligletscher,42,2057,0,46772018,8452115
Firnalpeligletscher,42,2058,0,46772018,8452115
Firnalpeligletscher,42,2059,0,46772018,8452115
Firnalpeligletscher,42,2060,0,46772018,8452115
Firnalpeligletscher,42,2061,0,46772018,8452115
Firnalpeligletscher,42,2062,0,46772018,8452115
Firnalpeligletscher,42,2063,0,46772018,8452115
Firnalpeligletscher,42,2064,0,46772018,8452115
Firnalpeligletscher,42,2065,0,46772018,8452115
Firnalpeligletscher,42,2066,0,46772018,8452115
Firnalpeligletscher,42,2067,0,46772018,8452115
Firnalpeligletscher,42,2068,0,46772018,8452115
Firnalpeligletscher,42,2069,0,46772018,8452115
Firnalpeligletscher,42,2070,0,46772018,8452115
Firnalpeligletscher,42,2071,0,46772018,8452115
Firnalpeligletscher,42,2072,0,46772018,8452115
Firnalpeligletscher,42,2073,0,46772018,8452115
